,ID,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,species
e35772a5d0a9377117bfe23bad0c7b6f6e80bdf6,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
e359067351415064f29ccfe574168ec66639bc5a,Metazoa,Eukaryota,Metazoa,,,,,,
e35cf7f6c26383de8dbf2ec0ed0e2e5bc2ed45e1,Metazoa,Eukaryota,Metazoa,,,,,,
e365e8f4b1c7990dccac34e3138e63009d63a46b,Metazoa,Eukaryota,Metazoa,,,,,,
e37946e3475adc8c0287eaa91d9fb345cf7b3a8a,Metazoa,,Metazoa,,,,,,
e39436891ef6d1307216b7ae287374d035ce5f64,Metazoa,Eukaryota,Metazoa,,,,,,
e394ac1cbe7e23dc6fc45caf47e91118c7b3c0e9,Metazoa,,Metazoa,,,,,,
e39a3977691f9047ef34c74eb23079774a66614c,Aetobatus ocellatus,Eukaryota,Metazoa,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Aetobatus,Aetobatus ocellatus
e39c67910532dd1595dc4822676a7842731067b0,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e3a2e65326854bdf635ce32d9ee5ef940a39e070,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e3a6cdd89364eda5979dab35333ae74687f39427,Chrysomelidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,
e3ad8b6316015229747c8be4a4d53ca2981ec37d,Metazoa,Eukaryota,Metazoa,,,,,,
e3adb391c100ebcc9d0d1d0e9c0ba485400f87e2,Metazoa,Eukaryota,Metazoa,,,,,,
e3bbd8ad02c5fc975100bc8a04e05a3b8e7323f4,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e3c5c425fd62e8a62dc937fa595cd09e9eec9d15,Metazoa,Eukaryota,Metazoa,,,,,,
e3cdb61b7773b30ec11fb01c4edd50fe6ac3a7f7,Hydrozoa,Eukaryota,Metazoa,Cnidaria,Hydrozoa,,,,
e3d582754b8fbd24138abf2ccebe27a180d4947f,Macrotrichidae,Eukaryota,Metazoa,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,,
e3e237a5ccc784b8c04eade9343e126bd4781596,Jenkinsia lamprotaenia,Eukaryota,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Jenkinsia,Jenkinsia lamprotaenia
e3ef0bb43a4857dbaa4d312f4ae3194f60bdb76e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e3f6301cbd4dfc2461765cfbf462b6a030bc35a3,Metazoa,,Metazoa,,,,,,
e3fcd34b59258b9d8093eca76a876e2adab10136,Crambidae,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Crambidae,,
e40152665332c25e5a34f8f5c6a246297e730beb,Metazoa,Eukaryota,Metazoa,,,,,,
e40c4b64a7cc7252b04e9a802e87b6bb1017e4ed,Metazoa,Eukaryota,Metazoa,,,,,,
e414b00274c1425b2f2cea3da2211d3866ee1f97,Metazoa,Eukaryota,Metazoa,,,,,,
e41562ed1897c7fbce388773344cbaad9f8b984e,Metazoa,Eukaryota,Metazoa,,,,,,
e41ab392135605926d7da88f27b8d5f390b735ae,Metazoa,Eukaryota,Metazoa,,,,,,
e41f463dc9cdf4594356ae56c0920307c02b660a,Metazoa,Eukaryota,Metazoa,,,,,,
e42cd29a08a797d9e3772cae38921f8bfde5fd4d,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e42da4456595b265be8b56a9c30cd884fe6152a8,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e43ac15287d7044913b23b196391de6263a16278,Orbiniidae,Eukaryota,Metazoa,Annelida,Polychaeta,,Orbiniidae,,
e44a6071f702c01c9a6bec57b4fc8f46172a79ec,Metazoa,Eukaryota,Metazoa,,,,,,
e451692a6185daed65edf539ee0567f25abae1e3,Metazoa,Eukaryota,Metazoa,,,,,,
e45799bec8bec179d3e0cfc7bbf61c177db4c70c,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e45e0609119012361a9f0b63b70fd95c9503c52e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e479170707c81f34b31585f7345211a5a54789e9,Siphonophorae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,,,
e47a8c7e0a295b826662d12084351fa4c37a2f56,Nemesiidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,Nemesiidae,,
e47ac189c06bac6862e3dd36f3bab201c8eb370b,Arachnida,Eukaryota,Metazoa,Arthropoda,Arachnida,,,,
e47e69382cb30a4a7588581395ca8fce536137b5,Metazoa,,Metazoa,,,,,,
e49f101bb92b14d250d2c4991504e6ab83b4c150,Nemastomatales,Eukaryota,Metazoa,Mollusca,,Nemastomatales,,,
e4a4f1c55157ee6b13ab2cd743dc800cb1607a92,Metazoa,Eukaryota,Metazoa,,,,,,
e4ac0a5c508ee2c9a8ac071b3ac1be8f392aab5e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e4b4730d5675a3c4100885af0dfefbb61e1c088a,Terpios hoshinota,Eukaryota,Metazoa,Porifera,Demospongiae,Suberitida,,Terpios,Terpios hoshinota
e4c041849efa7a5165a39db082b73f7e6903d513,Enterogona,Eukaryota,Metazoa,Chordata,Ascidiacea,Enterogona,,,
e4c0ff14faecf1e1e79cd08cf024f39c0a6d0fd5,Amphimedon queenslandica,Eukaryota,Metazoa,Porifera,Demospongiae,Haplosclerida,Niphatidae,Amphimedon,Amphimedon queenslandica
e4c57ef48533eeebd7b4e048fc1eea23693e2b9c,Metazoa,Eukaryota,Metazoa,,,,,,
e4d7b58cee490e3a84f9ad856f0d0256308e2dc5,Metazoa,Eukaryota,Metazoa,,,,,,
e4df677837251ed24c3038781b57eb4fb1759fe0,Metazoa,Eukaryota,Metazoa,,,,,,
e4e37c0d73391c778ec6fc967fb0ae8fc5f8ad1c,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e4fa8150901205c1d98de25a417f543c1dfcdc0f,Tenebrionidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Tenebrionidae,,
e4ff1f55f3d8650a12738512bfcc0f9773bc472b,Lensia campanella,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,Lensia campanella
e4ffb3066c5f9e97f61b03433a3a3289544bf5db,Phascolosomatidae,Eukaryota,Metazoa,Annelida,Polychaeta,Phascolosomatiformes,Phascolosomatidae,,
e505165d13e3c1796d78928a50b6ae7a67017dc4,Metazoa,Eukaryota,Metazoa,,,,,,
e51044f759eece21a0c31e7d6c0e65c259bca8ea,Corymorphidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Corymorphidae,,
e516f30373c4f1b5f7440fe58680e828337a1ed3,Caryophylliidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,,
e517e428c116014b09b14f1130350d2f1479c18e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e51a1ed3edeecc9ddc21458e38c8b4d7c505b8fe,Hexanauplia,Eukaryota,Metazoa,Arthropoda,Hexanauplia,,,,
e51dc466a395e475b6d1ac107961f7ede55e719f,Amphisopodidae,Eukaryota,Metazoa,Arthropoda,Malacostraca,Isopoda,Amphisopodidae,,
e52b28f790e905c6135e8633000565816a35f5e1,Enneanectes boehlkei,Eukaryota,Metazoa,Chordata,Actinopteri,Blenniiformes,Tripterygiidae,Enneanectes,Enneanectes boehlkei
e52d18e545ae6cdce1f2d336a568aad8afb70e7e,Annelida,Eukaryota,Metazoa,Annelida,,,,,
e537cb67f40c979023afc06939c6e56894e997a8,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e5427a3ae034cd44ecb28aa6a7676675d52df53d,Decapoda,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,,,
e55e03d0a33088655c8b52c8da48ac55c154b6cc,Monogenea,Eukaryota,Metazoa,Platyhelminthes,Monogenea,,,,
e55e3ae3a2b5fd17f887d6c8d537488b14da9082,Metazoa,Eukaryota,Metazoa,,,,,,
e568654290bd6ac3cd1ce4e061c7eae8ef8d50e9,Metazoa,Eukaryota,Metazoa,,,,,,
e56c6ef3ce29f529bcc489a877f56f64413769a7,Chloroscombrus chrysurus,Eukaryota,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Chloroscombrus,Chloroscombrus chrysurus
e56dc01a9aa0ce328d774135b08b5102fcbeae45,Staphylinidae,Eukaryota,Metazoa,Arthropoda,,Coleoptera,Staphylinidae,,
e572cc4caa09230c085df2b46714eb158285975a,Mycetophilidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Mycetophilidae,,
e57ff6931ea3c66673e2d7d90ce1697dce76e147,Annelida,Eukaryota,Metazoa,Annelida,,,,,
e58613f956beab82888aab643ff5d0e75131edf3,Chironomidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Chironomidae,,
e593059f29094e649d091aee4ece3bd6d9acd043,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
e59aed6568c042642e48c1c45524034cda484e55,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
e5a408dc0a18c1d3ee5c35832d38533c48733679,Annelida,Eukaryota,Metazoa,Annelida,,,,,
e5a7107f6d7f0c3d25b58572d8d820f4be4b8468,Metazoa,Eukaryota,Metazoa,,,,,,
e5af6bdc3f7136e1893f11d019439f392c3179e0,Metazoa,Eukaryota,Metazoa,,,,,,
e5b0b3b8863c20c926391df83d52c4dc849be062,Metazoa,,Metazoa,,,,,,
e5b311fb9dfae472b944e9e28342177ee6c34898,Miraciidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,,
e5c393f9e4d6f3812950eebd1c39fb3c873f0aac,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e5cc2fccdcc87ec2bb17ed6ae2226b6567376ca1,Tetillidae,Eukaryota,Metazoa,Porifera,Demospongiae,Tetractinellida,Tetillidae,,
e5d357f45dd3054c8f8fdd9eab8d0f65b4c198dc,Tenebrionidae,,Metazoa,,,,Tenebrionidae,,
e5e504957c30ce6476f426c00366106ab648fd3a,Scleractinia,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,,,
e5e5b35b2388b9c88d721f6020275be39d88f5d2,Metazoa,Eukaryota,Metazoa,,,,,,
e5e63de898353de25d26f84768c203c4191dac71,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
e5ef9fdb377d178a671094cc4c8800303c114822,Metazoa,Eukaryota,Metazoa,,,,,,
e5fa145e8cf8b97031df794eb9a8c889ba87c5e1,Agromyzidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Agromyzidae,,
e5fb489cb4eb62e8b6b6cf5d568040a2c9d109c9,Metazoa,Eukaryota,Metazoa,,,,,,
e6020e3e79d95d000cd7531f99a8a991fd4eb269,Metazoa,Eukaryota,Metazoa,,,,,,
e602cc2677b6d9d610dc6320a85ffc31a1ce7e94,Sessilia,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Sessilia,,,
e6030da3e02a3daa71433fc81190233d11b20031,Decapoda,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,,,
e603d41de52e9b12d746280b04ce7607caff7254,Diptera,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,,,
e6167f37916758cfe85b7fcf1983e63a66341e65,Metazoa,Eukaryota,Metazoa,,,,,,
e624284daaa370c3b7ca9f76d52872806eb66eb5,Metazoa,Eukaryota,Metazoa,,,,,,
e632c24ab0b63c3409e7f655935af73ff549f0a8,Campanulariidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,,
e633d9900db4ee4528f755c4abfdeac05956df39,Metazoa,Eukaryota,Metazoa,,,,,,
e6342c906669429b38f689484065d5331d197b26,Metazoa,,Metazoa,,,,,,
e637cfb8189e20e175d8278d98199688393eb907,Sabellidae,Eukaryota,Metazoa,Annelida,Polychaeta,Sabellida,Sabellidae,,
e643e7977ec52777eb04b7d9f6d3a9afab9dbf28,Metazoa,Eukaryota,Metazoa,,,,,,
e64d1dae9a64b36a14064f942fa8ffdf12735a85,Hesionidae,Eukaryota,Metazoa,Annelida,Polychaeta,Phyllodocida,Hesionidae,,
e655721466631d3c577eeda6abd85da65467cf5e,Metazoa,Eukaryota,Metazoa,,,,,,
e655bdf9e2e23729c0c843330b27078882e0ffe9,Metazoa,,Metazoa,,,,,,
e6645e51b7bc85dc8a89bde45bd6f1276f7f9f6e,Planorbidae,Eukaryota,Metazoa,Mollusca,Gastropoda,,Planorbidae,,
e6685bd3249e9014da110d4fdec3f1186c8e5268,Metazoa,,Metazoa,,,,,,
e66beaed46b41c7576f10e7929ca55bc7646a89f,Crambidae,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Crambidae,,
e671f067bfb6d844c9dc8ed9b78639272f765c2e,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
e6720daf104562ac1a47522e3e5aed0277cf6966,Metazoa,Eukaryota,Metazoa,,,,,,
e6739902403b9a64a397582e0d519713f764e056,Metazoa,Eukaryota,Metazoa,,,,,,
e67a4879dc18a735b027766ed4ac625eafc053da,Charybdis hellerii,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis hellerii
e68ecf15b79f75d8199c1018d894e6362ab4872a,Metazoa,Eukaryota,Metazoa,,,,,,
e6a8a82a70430bd88e365a75bb66e9324b7027e8,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e6af7c51f16ab76552796cbe66807fee70ad5dee,Gastrochaenidae,Eukaryota,Metazoa,Mollusca,Bivalvia,Veneroida,Gastrochaenidae,,
e6bb763e99755a28de53142bc32df9eccae0e5ad,Kishinouyeidae,Eukaryota,Metazoa,Cnidaria,Staurozoa,Stauromedusae,Kishinouyeidae,,
e6cd8ddd2504585ec6318cdc063b7413457e2503,Penilia avirostris,Eukaryota,Metazoa,Arthropoda,Branchiopoda,Diplostraca,Sididae,Penilia,Penilia avirostris
e6e2143adb02368f6a66c272d631cb1cab8b25af,Metazoa,,Metazoa,,,,,,
e6e3da4bc105db1e97c0f84e63f5c12e991b63fa,Metazoa,Eukaryota,Metazoa,,,,,,
e6e61a04bc4806b1dc23e7e737355e076034d882,Cliona vermifera,Eukaryota,Metazoa,Porifera,Demospongiae,Clionaida,Clionaidae,Cliona,Cliona vermifera
e6e681e5d332657232c48f805e53437d3f61fbad,Cyclopidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Cyclopidae,,
e6ee93ec3c4b01047eda8071c11cf63930f1de5a,Metazoa,Eukaryota,Metazoa,,,,,,
e6eeba97fee14851909f9e62c3dcfa6d95e65ae0,Metazoa,,Metazoa,,,,,,
e6f261d1f9cf01e8662ecac339ef6f6e50443276,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e6f4d80bb9b95529e75aabd4d47d38baf3eeea2c,Pocilloporidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,,
e7011324ac3fea230f842dadd7ecc2c64b4fcd6b,Alcyonacea,Eukaryota,Metazoa,Cnidaria,Anthozoa,Alcyonacea,,,
e7166a6c5773b752645423086c62142fca0dcc54,Paracalliopiidae,Eukaryota,Metazoa,Arthropoda,Malacostraca,Amphipoda,Paracalliopiidae,,
e717c1b418e1603339ce3fd9f09da67ad4a15a91,Clathria rugosa,Eukaryota,Metazoa,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria rugosa
e71a672e9c5b5137b9b2db33f79bc13b16efb9d5,Metazoa,Eukaryota,Metazoa,,,,,,
e71f4b20ade3e9663442ae9c22fb3bc16a50ef1d,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e726630bf7728ae99ee4b670d8289b543a2cbbea,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e729a53ea6bac8ceed0ffe686d83f56ca7dc3978,Metazoa,Eukaryota,Metazoa,,,,,,
e72ca07a3f656a7e7ace7e148e829efcdd659eb4,Miraciidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,,
e730e4317c67b862be8c41faae7fc64fbb3ebe67,Metazoa,Eukaryota,Metazoa,,,,,,
e735e9351a60ea8677a16860a47e30aedf7a5a7a,Metazoa,Eukaryota,Metazoa,,,,,,
e737e5b59fafc138c0a21376614e664634e44133,Metazoa,Eukaryota,Metazoa,,,,,,
e74421b371904c7c115202a5629a3fd78bc7bec1,Cardiidae,Eukaryota,Metazoa,Mollusca,Bivalvia,Veneroida,Cardiidae,,
e749a64f76822434ba50e79156ecc3b1c3655a05,Metazoa,,Metazoa,,,,,,
e74c643eb8c0f96ddb2750a68879f94dd3cac29b,Metazoa,Eukaryota,Metazoa,,,,,,
e75530a67b018b0e9ed00b8d7d1210c1932702b3,Agromyzidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Agromyzidae,,
e76f59d9232c58a6e93f39b2bb0b72328b46a22e,Syllidae,Eukaryota,Metazoa,Annelida,Polychaeta,Phyllodocida,Syllidae,,
e7784a55d442fbce6e9ba5d1610642370cb85377,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
e77cbe5d7edbdb68795b32a793b3fe96432b68f9,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
e7874b763bf04ecbeee67d0bbbe5bf0d5b3324ce,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
e78910e436e7208f01b645fdbf8174b1fec372ec,Metazoa,Eukaryota,Metazoa,,,,,,
e7919a7ab1fb2f9ebb5ecc9a7db94f52035fb197,Metazoa,Eukaryota,Metazoa,,,,,,
e798dfd9dd56370af6135f5c37cb09b0b68bbd2e,Comatulidae,Eukaryota,Metazoa,Echinodermata,Crinoidea,Comatulida,Comatulidae,,
e79922c1552a595cd571a923acdea844696b8b26,Metazoa,,Metazoa,,,,,,
e79ceaad6b5ee65827170adbd1cd909457ec5632,Metazoa,Eukaryota,Metazoa,,,,,,
e7a554c85aecbf6ef27ef6256aa7a4404d0d6eba,Sabellidae,Eukaryota,Metazoa,Annelida,Polychaeta,Sabellida,Sabellidae,,
e7a5937a3698b5f6bcf5a3f0ebe8aff6e0bc832d,Asteroidea,Eukaryota,Metazoa,Echinodermata,Asteroidea,,,,
e7ae1686ddec901511de88082734e355e8b29f99,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
e7b2e50a58d72c5f52a886dba475b8722835a148,Placospongia carinata,Eukaryota,Metazoa,Porifera,Demospongiae,Clionaida,Placospongiidae,Placospongia,Placospongia carinata
e7b490753fd50a06cd8a9ca142d8dccd2f27532d,Metazoa,Eukaryota,Metazoa,,,,,,
e7b4a654aa82b4df6e08191187447d3013a00952,Laophontidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,,
e7b7e61b43b19afdd17d72865613a432aea6bbcf,Chironomidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Chironomidae,,
e7bced1b3781bafc952738925d141d16ad8e79ba,Metazoa,Eukaryota,Metazoa,,,,,,
e7c320308ed71d6a5450eb6400bfb2cabd7b916a,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
e7ccd559b860272de7f4f55f57a6bed49618d60e,Metazoa,Eukaryota,Metazoa,,,,,,
e7d99fdd4eeedbb89c2e65f7ced5c4154e1bf630,Sciuridae,Eukaryota,Metazoa,Chordata,Mammalia,Rodentia,Sciuridae,,
e7de06388aa84765069080405f400a816235781d,Metazoa,Eukaryota,Metazoa,,,,,,
e7dec1bd46d8bf553633b9c29ab2c7f1544d18fa,Metazoa,Eukaryota,Metazoa,,,,,,
e7e1b98f9e42f4275601b58604d29abca315b2e8,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
e7e943eb88920f245e9c3524d41f50a9f257aa0b,Metazoa,Eukaryota,Metazoa,,,,,,
e7f2ab1bb9c1aeaa9331f10ea7209af8d322761a,Annelida,Eukaryota,Metazoa,Annelida,,,,,
e7f536d54383a87f0ea2e320534f040c25367423,Styelidae,Eukaryota,Metazoa,Chordata,Ascidiacea,Stolidobranchia,Styelidae,,
e7fba3e65638853dd0bda225f9f42f900fa0e21f,Methylophilaceae,,Metazoa,,,Nitrosomonadales,Methylophilaceae,,
e7fcd039b7fae39721f69ab623719d2e6c3ea772,Bothriuridae,Eukaryota,Metazoa,Arthropoda,Arachnida,Scorpiones,Bothriuridae,,
e809cdcb5e49a2cf676130e2e7fc6e0e00d3fd58,Metazoa,Eukaryota,Metazoa,,,,,,
e81b2d6b2c77b877dd9699fa7dcac6e2cf1ac3ae,Metazoa,Eukaryota,Metazoa,,,,,,
e826aa13ccdaabefa95c18007554669deefeb960,Hydrozoa,Eukaryota,Metazoa,Cnidaria,Hydrozoa,,,,
e83debcf2b5437b4e703c50a08f9d4b04cb3c0d5,Oweniidae,Eukaryota,Metazoa,Annelida,Polychaeta,Sabellida,Oweniidae,,
e84144391094c8e1747a5ae66ec5651a8fdba3f9,Metazoa,Eukaryota,Metazoa,,,,,,
e846f2d675abc5ec71b2aed05adce24908c27e01,Metazoa,Eukaryota,Metazoa,,,,,,
e84e214912073afedf23f5e98d47fdf23bfedfc5,Caryophyllidae,Eukaryota,Metazoa,Platyhelminthes,Cestoda,Caryophyllidea,Caryophyllidae,,
e85386f236eebcffc1117c5cba5078f31cbb9dcb,Metazoa,Eukaryota,Metazoa,,,,,,
e8641a31e988091e65ce596cb91a59a357da9efd,Metazoa,Eukaryota,Metazoa,,,,,,
e8697822b899432e8f71fa02b3de7c5f3522bad6,Polymastiidae,Eukaryota,Metazoa,Porifera,Demospongiae,Polymastiida,Polymastiidae,,
e86aeaba80bbc7fbc8882a56734840cc27eb875b,Apidae,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Apidae,,
e870fd86f8da7cf5d394bb82eedf510d9b955c83,Metazoa,,Metazoa,,,,,,
e875c44def5b4757be16108d7c5c4d084e18a8c3,Metazoa,Eukaryota,Metazoa,,,,,,
e87bbd8f195f8484cc6e2556a8a4df58fa0cf641,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
e87c83134edd92e76b8ea6d992528440ad30ce90,Metazoa,Eukaryota,Metazoa,,,,,,
e87cdef7a01d3b042bf187895f9508733629e26b,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e87ce38fafef9ba62d8d7c90f7ebff97536601a7,Metazoa,Eukaryota,Metazoa,,,,,,
e881e295deb6a3cce60f421548c03c1a40321c6d,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e883d5b1b04982c8787d83464246718a099e62fb,Metazoa,Eukaryota,Metazoa,,,,,,
e885b08154285c14fe06fa9bf850735bb7ef86f9,Canthocamptidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,,
e88b46436689e16b2c96088192a12d72e59445cf,Metazoa,Eukaryota,Metazoa,,,,,,
e8925e1c2710fc0dbc72e8adbfd59c344db990b4,Chione cancellata,Eukaryota,Metazoa,Mollusca,Bivalvia,Veneroida,Veneridae,Chione,Chione cancellata
e8943b19802f1c85946821b24e653649680b63ce,Sicyonia carinata,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,Sicyoniidae,Sicyonia,Sicyonia carinata
e89691b199557ea5617c2dbd27bc80bb4d2ce35e,Metazoa,Eukaryota,Metazoa,,,,,,
e897c845c5ebe020f649529c45cb417af409d763,Metazoa,Eukaryota,Metazoa,,,,,,
e8985e30e19d131974621c88ec9323472b714131,Cicadellidae,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Cicadellidae,,
e89bff6cf4a6b7157c02d76adac0c1da95b3685a,Tortanidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Calanoida,Tortanidae,,
e8b08eb3495a9f76dbbaf48d86474b1c31183610,Metazoa,Eukaryota,Metazoa,,,,,,
e8b870f7e5ba558560b42f69641736e6cbeb739e,Campanulariidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,,
e8b8eb891328b1b6ae99e1b71fdc5f972e5b074a,Metazoa,Eukaryota,Metazoa,,,,,,
e8b9e2f44162c76bf99bfbb76570180fc1a28622,Metazoa,,Metazoa,,,,,,
e8ba43a59782acbe870c25e71207ba0e892a1468,Metazoa,Eukaryota,Metazoa,,,,,,
e8bcaba082e849dc45cdafd93e888f1208f2be85,Metazoa,Eukaryota,Metazoa,,,,,,
e8c7b6a9b363136df30d2b89397a767c8260b790,Macrotrichidae,Eukaryota,Metazoa,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,,
e8c954c4da4d3f563514f2311e550504723b3554,Lophogobius cyprinoides,Eukaryota,Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Lophogobius,Lophogobius cyprinoides
e8cd2eb560da0598dc0cff7c31478c00f04f004c,Salticidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,Salticidae,,
e8e77570ab7bac6e2f6ec6dce1e4ab8283eaa763,Metazoa,Eukaryota,Metazoa,,,,,,
e8edf3a79e518ddc95006db295b12b067d651ace,Metazoa,Eukaryota,Metazoa,,,,,,
e8eeddf8589a8c30bb36cea1b91139da0a62e25e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e8f0030f9d4441d30f43b8ef32e7847cec4143d3,Metazoa,,Metazoa,,,,,,
e8f06d801714dde39a2574d9747efdd6e06c7db1,Hymenoptera,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,,,
e900de03000fd9328df0c67272f922451255a5a2,Metazoa,Eukaryota,Metazoa,,,,,,
e9073b3f39cf9c86c187f54c464fa0f8677a2520,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e91181539b7076440385f98e1c2a2cec405c02ba,Metazoa,Eukaryota,Metazoa,,,,,,
e916fb95469cc5a1a1771b9a30edf57a2f8e6a23,Metazoa,,Metazoa,,,,,,
e9192d88900df055eae3ef47f631feaab90a42a4,Metazoa,,Metazoa,,,,,,
e91b0122dd8524a6b7c5dd27acefdcb18fb8fb86,Oculinidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Oculinidae,,
e93cf7d95de46f804a5bc5371d00be1a0158142c,Metazoa,Eukaryota,Metazoa,,,,,,
e93dcc43957679190dea8de798ee76b3ce6b09be,Metazoa,Eukaryota,Metazoa,,,,,,
e93f4b6a789c9029bf66d13a530459220548eea6,Metazoa,Eukaryota,Metazoa,,,,,,
e952359dc79a886b28aea961e2abd144ae5f5f4c,Metazoa,Eukaryota,Metazoa,,,,,,
e96ed18e36ced6f2ca786d06b902a7f1c3dcc737,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e979eecc38ccdf9fa874bc45a6bf2dae44380983,Cliona chilensis,Eukaryota,Metazoa,Porifera,Demospongiae,Clionaida,Clionaidae,Cliona,Cliona chilensis
e97be923b4a4de91f02a8975fb5c09e37ddd262e,Metazoa,Eukaryota,Metazoa,,,,,,
e9820c1443f23f208e757c74433eb5e74f2d27e8,Metazoa,Eukaryota,Metazoa,,,,,,
e9820e939ccf430ab0999ba95dd6eb8b2c10daf3,Turritopsis lata,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Oceaniidae,Turritopsis,Turritopsis lata
e9835c343da636bf412614adca5a0642670e73b0,Metazoa,Eukaryota,Metazoa,,,,,,
e987698b62eb46f9f05dd2574c4165a9330b7149,Anthoathecata,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,,,
