,Line_ID,Diver,Buddy,Site.No.,event,Site.Name,Habitat,Latitude,Longitude,Date,vis,Direction,Time,P.Qs,Depth,Method,Block,Code,Species,Common.name,Note,A,B,CF,Total Abundance,Total Biomass,Inverts,3,6,9,12,15,18,23,27,30.5,33.8,36.8,46,57,69,81,92,103.5,115,3,6,9,12,15,18,23,27,30.5,33.8,36.8,46,57,69,81,92,103.5,115
108,151,Janina Seemann,0,SGN_GRASS,Saigon Bay Seagrass_6/16/17_1,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,E,15:00,0,3,1,1,hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,20,368.0518827,0,0,1,10,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.594724922,85.4325823,99.49207414,115.016001,65.51650034,0,0,0,0,0,0,0,0,0,0,0,0
114,156,Janina Seemann,0,SGN_GRASS,Saigon Bay Seagrass_6/16/17_1,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,E,15:00,0,3,1,1,hni,Hypoplectrus nigricans,0,,0.0109,3.182,1,1,3.262148872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.262148872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,149,Janina Seemann,0,SGN_GRASS,Saigon Bay Seagrass_6/16/17_1,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,E,15:00,0,3,1,1,lan,Lutjanus analis,0,,0.0104,3.07,0.922225638,6,10.79282102,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606492713,10.1863283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,158,Janina Seemann,0,SGN_GRASS,Saigon Bay Seagrass_6/16/17_1,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,E,15:00,0,3,1,1,lsy,Lutjanus synagris,0,,0.0083,3.153,0.9375,1,42.39296887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.39296887,0,0,0,0,0,0,0,0,0,0,0,0,0
105,142,Janina Seemann,0,SGN_GRASS,Saigon Bay Seagrass_6/16/17_1,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,E,15:00,0,3,1,1,sis,Scarus iseri,0,,0.0166,3.02,0.860691012,100,5273.001328,0,0,0,20,20,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.9009509,602.9279914,2365.721854,2051.450533,0,0,0,0,0,0,0,0,0,0,0,0
717,130,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Ach,Acanthurus chirurgus,doctor fish,,0.0041,3.533,0.953288847,3,6.904201837,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.904201837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,124,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Cpen,Calamus pennatula,0,,0.0178,3.11,0.884955752,1,16.52396273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.52396273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,132,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Cbart,Caranx bartholomaei,yellow jack,,0.034,2.84,0.870574579,6,446.405301,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.405301,0,0,0,0,0,0,0,0,0,0,0,0,0
708,122,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Cca,Chaetodon capistratus,0,,0.047,2.86,1,3,23.69909101,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.69909101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,126,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Csp,Clupeid spp.,Sardine blue stripe,,0.0093,3,1,1500,376.65,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,127,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,18,39.5187623,0,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.567252283,20.08765751,17.8638525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,133,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,7,27.55223391,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.55223391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,123,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Hpl,Haemulon plumierii,0,,0.0178,3.034,0.894054537,7,20.56348606,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.494456262,4.0863061,13.9827237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,131,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Hsp,Haemulon spp.,0,,0.0175,3.099,1,25,112.8414823,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.8414823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,119,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,9,38.94174773,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33834843,12.97362461,25.62977469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,129,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Hpu,Hypoplectrus puella,0,,0.0109,3.182,1,2,6.524297743,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.524297743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,120,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Lan,Lutjanus analis,0,,0.0104,3.07,0.922225638,12,14.85563487,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122724494,12.73291038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,128,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Msp,Malacoctenus spp.,"pending ID, see photo p6162017-22",,0.0179,2.72,1,1,2.34112408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34112408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,125,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Sba,Sphyraena barracuda,0,,0.0108,2.84,1,3,115.7398512,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54002766,23.63322182,0,79.56660172,0,0,0,0,0,0,0,0,0,0,0
707,121,Will Wied,Janina Seemann,SGN_GRASS,Saigon Bay Seagrass_6/16/17_2,Saigon Bay Seagrass,Seagrass,9.34662,-82.25719,6/16/17,6,S,14:10,0,3,1,2,Sva,Stegastes diencaeus,formerly Stegastes variabilis,,0.0275,2.973,1,2,1.441598029,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.441598029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,580,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,arh,Archosargus rhomboidalis,0,,0.028,3.067,NA,1,687.3068875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687.3068875,0,0,0,0,0,0,0,0,0,0
405,571,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,,10:45,0,2,1,1,cca,Chaetodon capistratus,0,,0.047,2.86,1,22,140.2582447,0,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88089568,78.99697003,50.38037904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,573,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,csp,Clupeid spp.,Sardine blue stripe,,0.0093,3,1,20000,5022,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,585,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,cpe,Coryphopterus personatus,0,,0.0062,3.314,1,2,4.701267131,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.701267131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,588,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,dhy,Diodon hystrix,0,,0.532,2.276,1,1,79.02556031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.02556031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,587,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,1,17.08083646,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.08083646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,574,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,gci,Gerres cinereus,0,,0.0147,3.12,0.821692687,2,859.4137041,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.4137041,0,0,0,0,0,0,0,0,0,0
415,581,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,hsp,Haemulon spp.,0,,0.0175,3.099,1,1,477.3471718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.3471718,0,0,0,0,0,0,0,0,0,0
420,586,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,lan,Lutjanus analis,0,,0.0104,3.07,0.922225638,1,0.303246356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303246356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,578,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,lap,Lutjanus apodus,0,,0.0194,2.978,0.969932105,3,168.369757,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.511291799,0,0,0,61.68811495,106.1703503,0,0,0,0,0,0,0,0,0,0,0,0
410,576,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,lgr,Lutjanus griseus,0,,0.0195,2.91,1,5,463.1620294,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.66488103,26.94337758,51.57748664,87.67536877,0,285.3009154,0,0,0,0,0,0,0,0,0,0
406,572,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,ljo,Lutjanus jocu,0,,0.045,2.727,0.953288847,5,436.7128548,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.959790225,0,78.91685464,0,119.2176715,232.6185384,0,0,0,0,0,0,0,0,0,0,0
413,579,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,pvo,Pterois volitans,0,,0.0155,3.298,1,1,480.0761173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.0761173,0,0,0,0,0,0,0,0,0,0,0
411,577,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,sba,Sphyraena barracuda,0,,0.0108,2.84,1,4,370.1847758,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.751351451,5.539524434,0,0,0,0,125.4575626,0,237.4363373,0,0,0,0,0,0,0,0
418,584,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,sad,Stegastes adustus,0,,0.0275,2.973,1,22,101.5883114,0,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.207990144,56.59477807,37.78554321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,583,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,sdi,Stegastes diencaeus,0,,0.0275,2.973,1,5,28.29738903,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.29738903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,582,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,stsp,Stegastes spp.,0,,0.0275,2.973,1,1,0.720799014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720799014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,575,Janina Seemann,Will Wied,BOCAS8d2,Saigon Dock_7/7/17_1,Saigon Dock,Dock,9.34776,-82.25618,7/7/17,2,0,10:45,0,2,1,1,uja,Urobatis jamaicensis,0,,0.0072,3.083,1,1,271.2869489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.2869489,0,0,0,0,0,0,0,0,0
312,430,Janina Seemann,Will Wied,BOCAS9m,Salt Creek Mangrove_7/4/17_1,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,1,N,13:00,0,0.9,1,1,csp3,Clupeid spp.,anchovie,,0.0093,3,1,1000000,2008800,0,0,1.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,434,Janina Seemann,Will Wied,BOCAS9m,Salt Creek Mangrove_7/4/17_1,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,1,N,13:00,0,0.9,1,1,lap,Lutjanus apodus,0,,0.0194,2.978,0.969932105,3,274.0288155,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.68811495,212.3407005,0,0,0,0,0,0,0,0,0,0,0,0
319,437,Janina Seemann,Will Wied,BOCAS9m,Salt Creek Mangrove_7/4/17_1,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,1,N,13:00,0,0.9,1,1,lgr,Lutjanus griseus,0,,0.0195,2.91,1,1,87.67536877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.67536877,0,0,0,0,0,0,0,0,0,0,0,0
318,436,Janina Seemann,Will Wied,BOCAS9m,Salt Creek Mangrove_7/4/17_1,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,1,N,13:00,0,0.9,1,1,ljo,Lutjanus jocu,0,,0.045,2.727,0.953288847,1,72.51258327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.51258327,0,0,0,0,0,0,0,0,0,0,0,0,0
315,433,Janina Seemann,Will Wied,BOCAS9m,Salt Creek Mangrove_7/4/17_1,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,1,N,13:00,0,0.9,1,1,och,Ocyurus chrysurus,0,,0.0523,2.65,0.899280576,1,68.41377033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.41377033,0,0,0,0,0,0,0,0,0,0,0,0,0
314,432,Janina Seemann,Will Wied,BOCAS9m,Salt Creek Mangrove_7/4/17_1,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,1,N,13:00,0,0.9,1,1,sis,Scarus iseri,0,,0.0166,3.02,0.860691012,10,37.16420647,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.16420647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,435,Janina Seemann,Will Wied,BOCAS9m,Salt Creek Mangrove_7/4/17_1,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,1,N,13:00,0,0.9,1,1,sba,Sphyraena barracuda,0,,0.0108,2.84,1,2,119.2307077,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.66410599,79.56660172,0,0,0,0,0,0,0,0,0,0,0
313,431,Janina Seemann,Will Wied,BOCAS9m,Salt Creek Mangrove_7/4/17_1,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,1,N,13:00,0,0.9,1,1,sad,Stegastes adustus,0,,0.0275,2.973,1,1,5.659477807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.659477807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,416,Will Wied,0,BOCAS9m,Salt Creek Mangrove_7/4/17_2,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,0.75,E,13:00,0,1,1,2,Bel,Belonidae,Needlefish,,0.00036,3.322,NA,1,2.905879916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.905879916,0,0,0,0,0,0,0,0,0,0,0,0,0
913,414,Will Wied,0,BOCAS9m,Salt Creek Mangrove_7/4/17_2,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,0.75,E,13:00,0,1,1,2,Csp3,Clupeid spp.,anchovie,,0.0093,3,1,1000000,251100,0,1.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,415,Will Wied,0,BOCAS9m,Salt Creek Mangrove_7/4/17_2,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,0.75,E,13:00,0,1,1,2,Dam,Dasyatis americana,0,,0.0739,2.81,0.571428571,1,248.8629115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.8629115,0,0,0,0,0,0,0,0,0,0,0,0
916,417,Will Wied,0,BOCAS9m,Salt Creek Mangrove_7/4/17_2,Salt Creek Mangrove,Mangrove,9.28842,-82.1121,7/4/17,0.75,E,13:00,0,1,1,2,Lap,Lutjanus apodus,0,,0.0194,2.978,0.969932105,3,40.42566547,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.42566547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,394,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,cru,Carangoides ruber,0,,0.034,2.84,0.870574579,2,34.87848718,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.87848718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,389,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,ccr,Cephalopholis cruentata,0,,0.0121,3.082,1,2,178.8814171,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.8814171,0,0,0,0,0,0,0,0,0,0,0,0
293,393,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,cca,Chaetodon capistratus,0,,0.047,2.86,1,2,50.38037904,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.38037904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,388,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,hfl,Haemulon flavolineatum,0,,0.013,3.158,0.917431193,1,119.6999374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.6999374,0,0,0,0,0,0,0,0,0,0,0,0
297,396,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,hmac,Haemulon macrostomum,0,,0.0176,3.06,0.92506938,2,244.1611316,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.1611316,0,0,0,0,0,0,0,0,0,0,0,0
292,392,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,6,156.2709933,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.59365931,76.67733399,0,0,0,0,0,0,0,0,0,0,0,0,0
291,391,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,hpo,Halichoeres poeyi,0,,0.0095,3.131,1,4,113.9120792,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.19638304,45.71569614,0,0,0,0,0,0,0,0,0,0,0,0,0
282,382,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,mch,Microspathodon chrysurus,0,,0.0239,3.082,0.961538462,48,3609.838352,0,2,3,3,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412263073,17.93830109,62.58850381,506.3309807,3021.568304,0,0,0,0,0,0,0,0,0,0,0,0,0
290,390,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,sis,Scarus iseri,0,,0.0166,3.02,0.860691012,13,139.0986999,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.16420647,12.64504754,30.14639957,59.14304634,0,0,0,0,0,0,0,0,0,0,0,0,0
296,395,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,sau,Sparisoma aurofrenatum,0,,0.0195,3,0.868055556,3,734.799,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.724,237.2565,383.8185,0,0,0,0,0,0,0,0,0,0
298,397,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,sru,Sparisoma rubripinne,0,,0.0194,3,1,3,731.0308,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.1408,236.0398,381.8502,0,0,0,0,0,0,0,0,0,0
286,386,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,svi,Sparisoma viride,0,,0.025,2.921,0.898477462,2,353.4717778,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0355316,237.4362463,0,0,0,0,0,0,0,0,0,0,0
284,384,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,sad,Stegastes adustus,0,,0.0275,2.973,1,30,302.1172722,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.1895561,188.927716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,387,Janina Seemann,Will Wied,BOCAS9 ,Salt Creek Reef_7/4/17_1,Salt Creek Reef,Reef,9.27962,-82.10162,7/4/17,6,E,10:00,0,3,1,1,sdi,Stegastes diencaeus,0,,0.0275,2.973,1,1,5.659477807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.659477807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
