SHA1	Coral reef	Dock	Mangrove	Seagrass	Unvegetated	MeanDecreaseAccuracy	MeanDecreaseGini	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species
b680017feef96cbc91231842c8c27cdd0abb848b	0.27735543192220785	0	0	-1.0002500937890795	0	-0.5594970268870855	0.010358854181018432	Eukaryota	Metazoa	Arthropoda	Ostracoda	Podocopida	Cyprididae	NA	NA
08966537c1965ebf1ce2824429dec89cba387ce1	0	0	-2.1970874762148713	1.008846082463894	1.0002500937890797	-0.5629389364445208	0.03138886843814923	Eukaryota	Metazoa	Mollusca	Gastropoda	NA	Modulidae	Modulus	Modulus modulus
ae8dc44221a80f7cad434f3efd6e243fca9aa78b	1.0002500937890797	-1.0002500937890797	-1.9722493633161415	1.0002500937890797	0	-0.5635483372271549	0.02842246387656604	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
b8680d73f8e76c547c95030fd437249ce2a5c257	1.3975897455222792	-1.0002500937890795	0.9875292827902249	-1.541136466060429	-1.3956507954117572	-0.5718291381259956	0.027562945638813882	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
eb34120b2cd0d93cefca150424b556a5b018298d	0.10877941264411227	0	0.88619555815111	-0.5276776183779043	-1.134564689795913	-0.5725919080115592	0.03797170616319445	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
283704246bccfeff8602fc16e1390742214fb5fd	0	0	0	1.0614640347442965	-1.4091046299062115	-0.5830082882125336	0.010719264602021153	Eukaryota	Metazoa	Mollusca	Bivalvia	Veneroida	Galeommatidae	NA	NA
566b09106579a258e32ff6f7b95c0be9173ece40	1.0002500937890797	0	-1.6703916731031878	-0.6054609948994436	1.0002500937890795	-0.5853688352799524	0.01840411966275344	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
28ef9119a335b4f6af790c36e10d0f284e0a2c09	0	0	0.2575173705348681	-0.1561747141763519	-1.0002500937890797	-0.586849150316275	0.007836054962063027	Eukaryota	Metazoa	Porifera	Demospongiae	Bubarida	Dictyonellidae	NA	NA
5d4dca0e4f83b02a88de59f0c35ca9fea082f5ef	0	0	-1.0002500937890795	0.7386496777005938	-1.0002500937890797	-0.586849150316275	0.022746158608284602	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
177e85a90c8ed22060dd8da85f95962e873d5fc4	0	0	-1.342244932683071	1.0002500937890795	0	-0.5875075801522067	0.006583477851717417	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
617955357111857c6ac998a487ce24988e5c3fff	-1.0002500937890795	0	1.0002500937890795	0	-1.0002500937890795	-0.5877719791722696	0.013619006957621757	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
2db17f1a6b07b8e63263cb23ece526387754e451	0	1.1587196741701165	-1.2404769310160488	-0.6337481281987716	0	-0.5891371226759329	0.02854744383666189	Eukaryota	Metazoa	Arthropoda	Branchiopoda	Diplostraca	Macrotrichidae	NA	NA
6e1f7c32c3e974033b8a37c1a92b21789347344a	0	0	-0.5260704910239243	1.0002500937890797	-1.0002500937890797	-0.5923338582440448	0.017813478874067108	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
6f7a9d8d6379b735beea454cfab1d2e99ed6be15	0	0	-0.2575173705348681	-1.0002500937890795	0	-0.6101308333523405	0.011819535826982338	NA	Metazoa	NA	NA	NA	NA	NA	NA
10da699fc012072b5de26d5adba410c111e3d313	1.0002500937890795	0	-1.726634814558815	0.06608448290791057	-1.0002500937890795	-0.6102777612378524	0.02728820363997305	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
763f887095afab4b175dd9c862c9f314a7c254cf	0	0	-0.12803740467743316	-1.0002500937890797	0	-0.6122900053427041	0.011997246758617729	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
9f2b4a5062d8ca39cd34b36ec6f36bf85956edaf	0	0	-0.8231441052504304	-0.1561747141763519	0	-0.613568518201915	0.012693734167354651	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
fe21e0efe2171164d218dc644fcffb383a1e74b6	0	1.0002500937890797	-1.4048325065369653	-0.558777422335432	-0.6860750600314632	-0.6234229678816045	0.04589124055492878	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
50e61b452b306f988554598de89cae2bd8d08c6b	-1.0002500937890795	-1.342244932683071	-1.0002500937890797	0.24676597548173693	1.0002500937890797	-0.6346526272876069	0.02804181973137949	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
9af766e89461698ede49083c549e7967d36bbf62	-1.5987126661286821	1.0002500937890797	-0.07801233768253447	-0.2829347873461098	1.1614402532995325	-0.6515132084877315	0.05717832365238988	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
925189f4133710f71ac65e3374a198e418adb415	-0.8581051463704397	0	0	0.10771967742651373	-0.11704154802403614	-0.6561718069578807	0.02345258040332411	Eukaryota	Metazoa	Chordata	Ascidiacea	Enterogona	Ascidiidae	Ascidia	Ascidia ahodori
56f877846f5cb3f89bda925c44c10484b2454642	0	0	-0.7284916951605128	0.0940722949631363	0	-0.6601605403299899	0.014864227187759625	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
d8b09c020e5f9f92bea9fdbc9d38e96439634d3b	0	-1.0002500937890795	-1.4141848669255117	0.07432951728986659	1.0002500937890797	-0.6606015738678647	0.010765450284862272	Eukaryota	Metazoa	Annelida	Polychaeta	Sabellida	Serpulidae	NA	NA
ef25b9a8d766ca7c82635f8361822196fc23ab37	0	0	-1.2131242087447316	0.978628281227895	-1.0002500937890795	-0.6622367063258492	0.031032177533005897	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
3213ded84c8f5efd439aaff62e4db48b06ebb0b3	0	0	-1.3695961602291844	1.0002500937890795	0	-0.6717901160163008	0.021392125515675733	Eukaryota	Metazoa	Gastrotricha	NA	Chaetonotida	Chaetonotidae	NA	NA
9abe02d3975f2593d8110a6135e80d71c4bc1c7a	-1.0002500937890795	0	-1.0002500937890795	1.0002500937890797	-0.3721170849665912	-0.6764282392134005	0.02299463617326806	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
62489f15a197c678c650a418a109e53a2f7ff787	0	0	-1.0002500937890795	-0.24028813405335023	0	-0.6772704313532547	0.012315554732544361	Eukaryota	Metazoa	Mollusca	Bivalvia	Veneroida	Mactridae	NA	NA
42fd0c70112c7b80c99713df9bf1234551a24582	-2.2342607549888847	0.9655883835866583	0.4750444259128798	0.4773064894756863	-2.069741795877129	-0.6778539604182949	0.09565316062829755	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
96e5c6924fe120813498f36040ebb0c8039aabd0	0	0	-1.4140798952641094	1.0002500937890797	0	-0.6807025107034703	0.005673677248677249	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
4867686c4beebd24bc03bb4d9f682da750a087a0	0.7277031951417212	0	-1.0002500937890797	-1.9115644924106303	0.6665851980216329	-0.6851513101998168	0.05620826418698745	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
5231bc73d3c19471f8966f28cce092a2bb1a6ef2	0	0	0.6613638479147266	-1.716248262969922	0	-0.689604946502319	0.019206113766407885	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
8426e75775762de15728229935f961ca31f02a3e	-0.445428200956497	0	0.10846554792611465	-1.5881253753720248	0.710832091294866	-0.6923511461682637	0.03280354268944996	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
c3c3acf5053e64040b796180601fe30fc3a544f6	-1.9871853360122633	1.0002500937890797	1.7292352486564118	0.7083655454057203	-1.9493633076152315	-0.6992152319587496	0.06302862314987552	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
20a31919ce2913b9494a7d516094bf55317cbbbf	0	0	1.0002500937890795	0	-1.36501748650776	-0.7042294671223223	0.011626887021995718	Eukaryota	Metazoa	Annelida	Polychaeta	NA	NA	NA	NA
f5791b08b15f8002062df2fbeeccd705e44ed85e	-1.0002500937890797	0	0.14306006464065046	-0.7305715892926812	-1.0002500937890795	-0.704308470136486	0.01694386005916178	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
9e28720e5076fc9a4db4e61e87ec07dbedeb652f	-1.0002500937890795	0	-1.389499831200549	0.11449328424469439	1.733351308921596	-0.7116125653538711	0.047700338743665575	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
c19fd6d483d49c50260fccde5706bb59fc9e4925	-0.2324984193793999	0	-0.2724861391103708	0.011842457688059414	-1.4062585831474288	-0.7188266719161633	0.037669191491364634	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
cee663b1b5fc76b4fe422a1879da375fda70f752	-0.9378796122095799	0	-0.7459957258031542	-0.057919730749696405	0.31741841628111134	-0.7220800752959037	0.05099702566332958	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
8d2a83a18628caa0bdcbbc4c868864b0b698ca89	0	0	-1.303396838421546	0.35991953098830093	0.10846554792611465	-0.7474001454817927	0.032008249390379266	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
4e4ac8165281ffb2ebcf597334f19d6c1ba54e20	1.0002500937890797	0	0	-1.0002500937890797	-1.0002500937890797	-0.7604620485442719	0.00832434714795009	Eukaryota	Metazoa	Arthropoda	Hexanauplia	NA	NA	NA	NA
cf31cad31ed5202a19d7c4982610239c0af8cc6f	-0.734322070122629	1.6936691166451654	-0.7966300845363986	-0.42460932872762625	-0.7648177021116931	-0.7710681590100361	0.04483360023363236	Eukaryota	Metazoa	Arthropoda	NA	NA	Lysianassidae	NA	NA
83b337362878a035fc38d79500ac8e2219329c47	-0.039685865036920204	-0.5252619576507096	-0.7833525509706503	1.0852601754685303	-0.6293760992559918	-0.7735822035802129	0.0811837373479592	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
e35772a5d0a9377117bfe23bad0c7b6f6e80bdf6	-1.0002500937890797	0	0	0.3318409592714766	0	-0.7804620454402903	0.014338356164043574	Eukaryota	Metazoa	Cnidaria	NA	NA	NA	NA	NA
70c9d0990f83ef78ac7d562ba3d14484ae3f1486	-1.0002500937890795	0	1.0002500937890797	-0.8182782736677874	0	-0.790581325276225	0.037628191437196076	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
34518087b5052398900774d257fed569eb450e33	-1.0002500937890795	0	-1.4149211999266964	-0.03287980634750674	1.0002500937890797	-0.79502464281783	0.01979003545568763	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
038c6982d748b1168f87479dc4b36840d0aafa8d	0.10846554792611465	0	0	-1.398938814750298	0	-0.7984966924616513	0.01860557650683539	NA	Metazoa	NA	NA	Rickettsiales	Rickettsiaceae	NA	NA
cbe7af691a5c9d8a226e34bdc0d53605742101b3	0	0	1.0002500937890797	-1.0002500937890797	-1.0002500937890795	-0.8061098868646854	0.013176341940757199	Eukaryota	Metazoa	Annelida	NA	NA	NA	NA	NA
d6c202d99d5df31ef9e01b47bdf42bc67f5c9bb2	1.4062585831474288	0	1.0002500937890797	-2.071731784543246	1.0002500937890795	-0.808008569971533	0.041131022795326044	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	Oncaea	Oncaea waldemari
41ee611e64fe1a20a25b87d3f09ae88189619068	-1.0002500937890797	0	-0.364402111475848	-1.0002500937890795	0	-0.811145778535154	0.013759893004505076	Eukaryota	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA
a12a64b549098e759e459ffa14954fc4b9d32681	-1.3786518718046719	-1.0002500937890797	0.7028109757623672	0	-0.6799520313587404	-0.8326039914340948	0.027290150976474515	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
7c62d83f8d796c00a36798750fc864f198f93551	-1.0002500937890795	1.0002500937890797	0	-1.0002500937890797	-1.0002500937890797	-0.8410866007644267	0.011287841130604288	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
f5f2279d50809f48f77bf9936915e21fa268a168	0	0	-0.6206665965466704	-1.0002500937890795	0	-0.8514111720664679	0.01410281547231775	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
16633d79aeb2626a86e474a8c6275d8c26c01bbf	0.8629239203846139	-1.6011138046063893	1.1872053065317092	-1.7779791430825513	-0.9289566057976993	-0.8564692677868226	0.11842448549932569	Eukaryota	Metazoa	Mollusca	Gastropoda	NA	Cerithiidae	Cerithium	Cerithium atratum
d8da8cef9dff563f760de96ba96eb69c65ec2aed	0.5183558714646441	0	-1.2510014708716004	0.2750146247213119	-0.30679321428774114	-0.868045836488908	0.04296334067343183	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
b5e3579c4a02118ffef6eebfae19e027bf2f7957	-0.2654602204648076	1.4149211999266964	0.06795359902760963	-0.5111744850192372	-1.3516605884302157	-0.8736075474215033	0.05309422479382217	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
8b35227e7e659c19c715eefaa48d40d8493f158b	0	-1.0002500937890797	-1.0002500937890795	-1.4121630017906346	1.0002500937890795	-0.8770234678264518	0.014374991573761991	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
3529c533886d16c184c7ad65a968a68b66eddf66	-1.362468631649713	0	0	1.0002500937890797	0	-0.8774742390258111	0.011755692331970845	Eukaryota	Metazoa	Arthropoda	Insecta	Hemiptera	Aphididae	NA	NA
2d2242fe18ba01304fa3bbba558fa571acff95be	0.25296626895944	-1.0002500937890795	-0.15659865254398558	-0.8463672704029302	1.155040037909984	-0.8802585455671966	0.057034070698810446	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
e8e77570ab7bac6e2f6ec6dce1e4ab8283eaa763	0	0	0	-0.6892589120066437	0	-0.8851268341464902	0.022942291681225257	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
661f35ed04f6fb9705ca8fd65988cee1034302ba	-1.4117842462839663	0	0.061429569635846705	-0.3115034680068832	0	-0.9068488448340851	0.03654702591162805	Eukaryota	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA
bdaf641f60cd74fb8f0b4e876eb9d53297463ace	0	0	1.0002500937890795	-1.2243561745692648	0	-0.908559777919313	0.007014404181284049	Eukaryota	Metazoa	Arthropoda	Hexanauplia	NA	NA	NA	NA
62c16251e7183805c7323fdbc06f56d3490657e7	-0.5510558800372682	0	-0.7420872025715943	-1.7100744677921647	1.4019701145863328	-0.9171032881688513	0.0533294495229384	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
65833f438c8648b00bc025f4e51c20522fb1dd10	-1.0002500937890795	0	-1.0002500937890797	1.0002500937890795	-1.0002500937890797	-0.9240411186448646	0.017191531279178336	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
db77185278a4e8ea8a62321966f864a2ec67ca60	0	0	-0.5439552269728228	0	-1.0002500937890797	-0.9367010547075404	0.020065519734954452	Eukaryota	Metazoa	Cnidaria	Anthozoa	Zoantharia	Nanozoanthidae	Nanozoanthus	Nanozoanthus harenaceus
046859190358d68f12f421124f4755d34a210eb3	0	0	-0.16849798285836431	-1.3801386413874632	0	-0.9391160876833023	0.007734018500754698	Eukaryota	Metazoa	Annelida	NA	NA	NA	NA	NA
02ef8de378c9808b7ed55a38828533cd8d14837b	-1.0002500937890795	1.0002500937890797	0	-1.143394044939475	0	-0.9480421649432147	0.021263105239460737	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
157ff8c0427d1b8920d24a8d65fc91d8c835aeb6	0	0	-1.0002500937890797	-0.4685469993164795	0	-0.9481766930392498	0.012722797992438393	Eukaryota	Metazoa	Annelida	NA	NA	NA	NA	NA
fffb205b4d621175942a47b65aaed327174e9933	0.40059865616150114	0	-2.0493059280807615	0	1.0002500937890795	-0.9499805707014644	0.027463265081692497	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
a096c1f41784c95749fd39c9219b58e0dbed31f1	1.0002500937890797	0	-1.4140798952641094	-1.4149211999266962	0.27735543192220785	-0.9538121435567936	0.02469790680132043	Eukaryota	Metazoa	Porifera	Demospongiae	Haplosclerida	Niphatidae	Hemigellius	Hemigellius pilosus
950a3e4f465688620c7c0844347ef54444ce01c4	-0.04803333628506949	1.0002500937890797	-0.04590092338919199	-1.1217206932301087	-1.6741757153898758	-0.9748676633575216	0.03111805835158197	Eukaryota	Metazoa	Porifera	NA	NA	NA	NA	NA
287137f92aa311c3e9a5b12e2d0ea0add4a1fba0	-1.0002500937890797	0	0	-1.031285477010444	1.0002500937890797	-0.979188872916126	0.014756338743788955	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
1d17b0948f492875c094ac8717667df9f25f1326	-1.0002500937890797	0	-1.0002500937890797	0.10846554792611465	0	-0.9795350886709576	0.01982171595783008	Eukaryota	Metazoa	Cnidaria	NA	NA	NA	NA	NA
346333dd5ca24981c6a9feab5a53196248367b66	-1.0002500937890795	0	0	0.24028813405335023	-1.0002500937890795	-0.9840802380540467	0.01064904985818779	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
929087ece3ba45daf52098eb6acaa8bf8b351ff1	-1.3391442090926622	-1.4006865046221246	-0.8981143247855304	-0.03102048035166402	0.9558003583039555	-0.9894944249679336	0.10752414660331884	NA	Metazoa	NA	NA	NA	NA	NA	NA
134a2edd5ba4ba30c8bdd31172ba41e51f9ccf13	0.27735543192220796	0	-1.2829855162066153	0.8208470464992572	0	-0.9935058257469225	0.026094581684655217	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Siphonophorae	Agalmatidae	NA	NA
4b283c69ec210a2110f055f5ed43540dad368b29	-1.0002500937890795	0	-1.0002500937890795	1.0002500937890797	-1.0002500937890797	-0.995537556994459	0.008312312687312686	Eukaryota	Metazoa	Mollusca	NA	NA	NA	NA	NA
122343f549d5c163a7430502a925b1d0c709f3d3	0	0	0	-1.0914143252235406	0	-0.9968648289623508	0.012664477067699728	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
08fb60e7d2960eb8a074af2e815c599b5ef8545a	0	0	-0.6951639446199883	0	-1.0002500937890797	-0.997988079834383	0.009137790953008347	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
023a4500e391764fbe908f77513d8950340638cf	0	0	0	-1.0002500937890797	0	-1.0002500937890795	0.0047510504201680685	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
05f1fb7a38336a9463d5ff58bfe98775d756f1cf	1.0002500937890795	0	-1.0002500937890797	-1.0002500937890795	0	-1.0002500937890795	0.014768275823940033	Eukaryota	Metazoa	Arthropoda	Malacostraca	Decapoda	Panopeidae	Panopeus	Panopeus occidentalis
0e56f9dfe719ba216d2f3705ddf9b60a16e8dedc	0	0	0	-1.0002500937890797	0	-1.0002500937890795	0.00570300798492288	Eukaryota	Metazoa	Arthropoda	Arachnida	Araneae	NA	NA	NA
1b87cffc1338e46ea958ab4356a6c69b1fc4a3d3	0	0	0	-1.0002500937890797	0	-1.0002500937890795	0.006707639882055902	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
24cd8f9a53c18c4398658c6dfab213fe84f0cb9f	0	0	-1.0002500937890795	0	0	-1.0002500937890795	0.004456349206349207	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
34e21ac7003a5622463f114a57c97fe3f57d4bbd	-1.0002500937890795	0	0	0	0	-1.0002500937890795	0.00562959866220736	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
37d423c036e89efe292ab73a8d3d72a415640e1c	0	0	0	-1.0002500937890797	0	-1.0002500937890795	0.015169271690253533	Eukaryota	Metazoa	Arthropoda	Hexanauplia	NA	NA	NA	NA
61089aaee4963dded25a74e8d919baa4b8cfa220	0	0	-1.0002500937890797	0	0	-1.0002500937890795	0.009745768679762673	Eukaryota	Metazoa	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
74326ca93a1ae92d9337d15076a8718695c39446	0	0	0	-1.0002500937890797	0	-1.0002500937890795	0.008322111915861918	Eukaryota	Metazoa	Cnidaria	Hydrozoa	NA	NA	NA	NA
744589cc1a40f8f7632bd84cd4feca91a9cfc19f	0	0	-1.0002500937890795	-1.0002500937890795	0	-1.0002500937890795	0.01125012921630569	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
7e51ef7183b319588378341c504dc63523cb24c1	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.004179411764705884	Eukaryota	Metazoa	Cnidaria	Hydrozoa	NA	NA	NA	NA
88e13eded035b134d2e3cca0ba7fb81d015a2390	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.005986801242236024	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
894a40b7b1020cc151e95891a86b8ad7cc8e5bc1	0	0	0	-1.0002500937890797	-1.0002500937890797	-1.0002500937890795	0.003543495934959347	Eukaryota	Metazoa	Arthropoda	Remipedia	Nectiopoda	Speleonectidae	NA	NA
8c6df525ed22882a5340522888a7ef129358da98	0	0	-1.0002500937890795	0	0	-1.0002500937890795	0.0045625	Eukaryota	Metazoa	Arthropoda	Malacostraca	Amphipoda	Niphargidae	NA	NA
921ac4c9b6fedd1663f76faaf15087b925f51610	0	0	-1.0002500937890795	0	0	-1.0002500937890795	0.002166666666666667	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
924e844a017b5ebe7fbdb1833f102fed69a5220e	0	0	-1.0002500937890795	0	0	-1.0002500937890795	0.006981041452767281	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
9cd5a962241fb05ab1815ba2d3665c3d0a9aacd6	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.006645575905575905	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
a2835a6903d34bd81f6f09aabfd35e46902f612f	0	0	-1.0002500937890797	0	0	-1.0002500937890795	0.00492702834799609	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
aa25c4ab57cb76306c2b00e35784cae4499e2971	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.0034365591397849454	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ac008acd65639db71a2ed83f7dd66dda8502074a	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.0027142857142857125	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Zancleidae	NA	NA
aef9102fef34f0703555940108954235f36fba80	0	0	0	-1.0002500937890797	0	-1.0002500937890795	0.0018321678321678325	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
af1822dc773f257861d63ad23f0ca307a4353e31	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.00629155844155844	Eukaryota	Metazoa	Arthropoda	Hexanauplia	NA	NA	NA	NA
b1a4c5dac8895a092c979b9283926ce99862c37e	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.002334126984126984	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
b33bba085efc4f12f3d25a41f825faefa2124e0d	0	0	-1.4149211999266962	0.13622361472263875	0	-1.0002500937890795	0.011727432123198715	Eukaryota	Metazoa	Mollusca	Bivalvia	Veneroida	NA	NA	NA
b6e686f33699e78c9a06c971d58e6252219f09db	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.009696490731490733	NA	Metazoa	NA	NA	NA	NA	NA	NA
bd392ca62ad8e16c17967e4cbdae3eabe5c51f1d	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.0027953399541634843	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Poecilostomatoida	Splanchnotrophidae	NA	NA
bec819e522de859eb099a19fc343d58f338c2035	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.00555835830835831	NA	Metazoa	NA	NA	NA	NA	NA	NA
bfaf1b7393b8eb3ce2638baee1e999b6202f1278	-1.0002500937890795	0	0	-1.0002500937890795	0	-1.0002500937890795	0.004817786604876973	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
c1a0f0cfa64ea16f8088fd32e75b476fd9228481	0	0	-1.0002500937890795	0	0	-1.0002500937890795	0.003278613199665831	Eukaryota	Metazoa	Cnidaria	NA	NA	NA	NA	NA
caab47fd9cd6811e833a88a7971e849896e79f41	-1.0002500937890795	0	1.0002500937890795	-1.0002500937890797	0	-1.0002500937890795	0.00508301831189155	Eukaryota	Metazoa	Porifera	NA	NA	NA	NA	NA
d6acb3037a47133e0b7b32d1d72c0d89ce73aed3	0	0	-1.0002500937890795	0	0	-1.0002500937890795	0.004722222222222221	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
d769111a12c866dad93b8cfe03345832e2003eb3	0	0	0	-1.0002500937890797	0	-1.0002500937890795	0.0049186507936507945	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
dbe54dc060cbee92260c2d095b69a3dadbd30934	0	0	-1.0002500937890797	0	0	-1.0002500937890795	0.004106060606060607	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
dd82f05a801a0aaeb6964aa70426a03bfdbf5372	0	0	-1.0002500937890797	0	0	-1.0002500937890795	0.0022314990512333974	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ed6a5ab27d282d43b392e0b0a4b2ec3b503d2c03	0	-1.0002500937890797	0	0	0	-1.0002500937890795	0.0031405913978494633	Eukaryota	Metazoa	Porifera	Demospongiae	Bubarida	Dictyonellidae	Scopalina	Scopalina ruetzleri
f45838f4a7da21d3d7218b14b5ab994d1b7243e3	0	0	-1.0002500937890797	0	0	-1.0002500937890795	0.0016	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
f72353760e7ba765d7d8c9114e531252f1fa311c	0	0	0	-1.0002500937890795	0	-1.0002500937890795	0.0038652597402597405	Eukaryota	Metazoa	Annelida	Polychaeta	Spionida	Spionidae	NA	NA
f7349465634ad1fb6c0672ba4c5752231fa540a4	-1.0002500937890797	0	0	0	0	-1.0002500937890795	0.006366666666666667	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
0417223cbfe8cd9675544d30635218d1840b01cf	0	0	-1.0002500937890795	0	0	-1.0002500937890797	0.0034981884057971027	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
04893e54c6d36bef59a080c392a07eb3e2fd9aac	0	0	-1.0002500937890795	0	0	-1.0002500937890797	9.565217391304355e-4	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
08d2601d1457410d9b356ab870d164903b975d41	0	0	0	0	-1.0002500937890797	-1.0002500937890797	0.006560625560146022	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
092855f8ae90caec6e441ceca9aeb3a4ac1f4bd7	0	0	0	-1.0002500937890795	0	-1.0002500937890797	0.0018638564391273765	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
0bd4c89beed7bc0043b98b8ec04bd08263b45388	0	0	0	0	-1.0002500937890797	-1.0002500937890797	0.00586919191919192	Eukaryota	Metazoa	Echinodermata	Ophiuroidea	Ophiurida	Ophiotrichidae	Ophiothrix	Ophiothrix oerstedii
0d5ff873c70d57c261d330a6d9f5016ff55c548d	0	0	-1.0002500937890797	0	0	-1.0002500937890797	0.005636285936285937	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
0d6a2c81152303a64feb1df0180b8c98c180a1ab	0	0	0	-1.0002500937890797	0	-1.0002500937890797	0.004694033101045294	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
108c36e9e7c4b8c8c251d981667a047583515d07	0	0	-1.0002500937890795	0	0	-1.0002500937890797	0.0016282051282051281	Eukaryota	Metazoa	Annelida	Polychaeta	Phyllodocida	Syllidae	NA	NA
11788d2877f5029650450ca22422d55f6aa3557a	-1.0002500937890795	0	0	0	0	-1.0002500937890797	0.006116666666666665	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
